http://dbpedia.org/ontology/GolfPlayer	http://dbpedia.org/property/name	35	0.000000	0.300000	0.300000
http://dbpedia.org/ontology/GolfPlayer	http://dbpedia.org/property/rd1Team	1	0.000000	0.300000	0.300000
http://dbpedia.org/ontology/GolfPlayer	http://dbpedia.org/property/titleholders	70	263524915308029536.000000	31.800000	231538947444804824753766400.000000
http://dbpedia.org/ontology/GolfPlayer	http://dbpedia.org/property/letwins	117	2.000000	2.300000	2.758251
http://dbpedia.org/ontology/GolfPlayer	http://dbpedia.org/property/futwins	94	2.000000	2.300000	2.005471
http://dbpedia.org/ontology/GolfPlayer	http://dbpedia.org/property/usopen	2099	8788348771712528.000000	2013.300000	43199945531738069573566464.000000
http://dbpedia.org/ontology/GolfPlayer	http://dbpedia.org/property/wghofid	126	0.000000	0.300000	0.300000
http://dbpedia.org/ontology/GolfPlayer	http://dbpedia.org/property/width	17	220.000000	200.300000	111.659864
http://dbpedia.org/ontology/GolfPlayer	http://dbpedia.org/property/chalwins	300	1.000000	1.300000	1.453960
http://dbpedia.org/ontology/GolfPlayer	http://dbpedia.org/property/western	51	361700864148275840.000000	1964.300000	271821574429239917527695360.000000
http://dbpedia.org/ontology/GolfPlayer	http://dbpedia.org/property/college	42	0.000000	0.300000	0.300000
